"PERIODO","COD_CENCOSUD","COD_PROVEEDOR","DESCRIPCION_PRODUCTO","MARCA","ESTACION","TEMPORADA","ESTADO_PRODUCTO","DIVISION","DEPARTAMENTO","SUBDEPARTAMENTO","CLASE","ESTILO","CATPROVN1","CATPROVN2","CATPROVN3","CATPROVN4","CATPROVN5","COD_LOCAL","DESCRIPCION_LOCAL","FORMATO","TIPO_LOCAL","ESTADO_LOCAL","TIPO","VTA_PERIODO(u)","VTA_PERIODO_COSTO($)","VTA_PERIODO_PUBLICO($)"
2026-03-16,298522003,F208ANAV25P4C2,P4 BOXER F208ANAV/SURTI/M,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER F208ANAV25C2 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00039,Paris Calama,PARIS,Local,Activo,NO CLASIFICADO,1,6004,12990
2026-03-16,118131002,499C2,PANTUFLA 499C2 TO/NEGRO/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA 499C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00039,Paris Calama,PARIS,Local,Activo,NO CLASIFICADO,1,7531,14990
2026-03-16,666050004,208PKP4-C13,P4 BOXER ALG COL/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC13 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00041,Paris Portal Temuco,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-16,397255003,208P3-C28,P3 BOXER ALG 208C/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C28 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00064,Paris Florida Center,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-16,397258004,491UCH-C3,PANTUFLA UCH 491C/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA UCH 491C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00064,Paris Florida Center,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-16,397255005,208P3-C28,P3 BOXER ALG 208C/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C28 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00064,Paris Florida Center,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-16,275708003,208AMARP3C17,P3 BOXER MARV 208/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MARV 208AC17 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00041,Paris Portal Temuco,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-16,376322003,J186M26C1,CAMISETA SPRT 186/NEGRO/M,JJO,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PRIMERAS CAPAS,CAMISETA,CAMISETA SPRT 186MC1 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00041,Paris Portal Temuco,PARIS,Local,Activo,NO CLASIFICADO,1,6928,14990
2026-03-16,817722005,208MCCP3C4,P3 BOXER MICROF 2/NEGRO/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00041,Paris Portal Temuco,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-16,860341007,N206P5C2,P5 PANTALETA N206/SURTI/T 14,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,CALZON,P5 PANTALETA N206C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00041,Paris Portal Temuco,PARIS,Local,Activo,NO CLASIFICADO,1,7009,14990
2026-03-16,945880003,209MP3-C9,P3 BOXER MICROF 2/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 209M-C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-16,398537006,M206STP3C3,P3 PANT STITCH M2/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 PANT STITCH M206C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-16,439710003,208PKP4-C10,P4 BOXER ALG 208P/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208PK-C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-16,376293003,261AIC1,PIJAMA INV26 261C/SURTI/M,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-16,792597002,600SPP4-C2,P4 SX CORT SPRT 6/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CONVERTIDORES,CONVERTIDORES,P4 SX CORT SPRT 600C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,3,11985,22371
2026-03-16,275708004,208AMARP3C17,P3 BOXER MARV 208/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MARV 208AC17 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00064,Paris Florida Center,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-16,698762004,M170C2,PETO GRI EVISTA 1/GRIS/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,SOSTEN BASICO,PETO GRI EVISTA 170C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00064,Paris Florida Center,PARIS,Local,Activo,NO CLASIFICADO,1,4995,5994
2026-03-16,601378003,700P3-C6,P3 BOXER SEAMLESS/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER SEAMLESS 700C6-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00064,Paris Florida Center,PARIS,Local,Activo,NO CLASIFICADO,1,6995,13990
2026-03-16,945880005,209MP3-C9,P3 BOXER MICROF 2/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 209M-C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00064,Paris Florida Center,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-16,376278005,511P5-C11,P5 SLIP COLOR 511/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,SLIP,P5 SLIP COLOR 511-C11 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-16,745233003,191P2-24,P2 CAMISETA ALG 1/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,CAMISETA M/C,P2 CAMISETA ALG 191P2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,-1,-7495,-14990
2026-03-16,241944004,208P5-C8,P5 BOXER 208-C8 T/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P5 BOXER 208-C8 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,11995,23990
2026-03-16,792562006,205P4-C10,P4 BOXER CORT 205/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER CORT 205C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-16,362218004,262AIC3,PIJAMA INV26 262C/SURTI/L,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 262C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-16,504064003,491-C2,PANTUFLA AZU 491C/AZOS1/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA AZU 491C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6495,10392
2026-03-16,376284002,610SPP5-C7,P5 SOCKS SPRT 610/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 SOCKS SPRT 610C7 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,2,10990,19781
2026-03-16,977524002,J610SPP3C1,P3 SOCKS LARGO J6/SURTI/TU,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P3 SOCKS LARGO J610SPP3C1 JJ,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,3,8304,8971
2026-03-16,277857004,F208EP3C22,P3 BOXER ALG 228E/SURTI/L,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 228E-C22 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,134973006,214P3-C2,P3 BOXER LARGO C2/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER LARGO C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-16,494357008,5013P5-C6,P5 BOXER COLOR/SURTI/T/14A,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER COLOR 5013-C6,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,6950,14990
2026-03-16,277840004,F208CP3C20,P3 BOXER ALG 208C/SURTI/L,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C-C20 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,504061004,491-C1,PANTUFLA NEG 491C/NEGRO/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA NEG 491C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-16,301249003,M160NV25C2,PETO M160NV25C2 T/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,SOSTEN BASICO,PETO M160NV25C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,397252004,208CPKP3C17,P3 BOXER CONV 208/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CONVERTIDORES,CONVERTIDORES,P3 BOXER CONV 208PKC17 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,2,14486,27980
2026-03-16,288388003,208P5-C4,P5 BOXER ALG 208C/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P5 BOXER ALG 208COL-C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,11995,23990
2026-03-16,811889004,J208MP3C2,P3 BOXER MICRF 20/NEGRO/L,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICRF 208C2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,895821006,208P3-C21,P3 BOXER BLA 208C/BLANC/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER BLA 208C21 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-16,250776002,M590SPP5-C1,P5 SX SRT M590C1 T/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,MEDIAS Y CALCETINES,CONVERTIDORES,CALCETIN,P5 SX SRT M590C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,196591005,214P3-C9,P3 BOXER MIC 214-/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MIC 214-C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-16,254839005,M170P2C1,PETO E/VIS TOP M1/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,PACK SOSTEN,PETO E/VIS TOP M170P2C1,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-16,977514002,J208AEP3C17,P3 BOXER PRINT J2/SURTI/S,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER PRINT J208AC17 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,376319003,LEG261AIC2,PIJAMA INV26 261C/SURTI/M,LEGACY,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C2 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,7853,16990
2026-03-16,811998003,F208EP3C14,P3 BOXER ALG 208E/SURTI/M,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208EC14 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,811889003,J208MP3C2,P3 BOXER MICRF 20/NEGRO/M,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICRF 208C2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,398545004,M206AP5-C3,P5 PANT ALG M206C/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 PANT ALG M206C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-16,893961004,208P4-C1,P4 BOXER NEG 2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER NEG 208C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-16,977593002,LEG600CCP3C4,P3 SOCKS COBRE 60/SURTI/TU,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN VESTIR LISO,P3 SOCKS COBRE 600CCP3C4 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,1,3693,6391
2026-03-16,678208004,214MCP3-C1,P3 BOXER MICROF 2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 214-C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,2,15990,31980
2026-03-16,811859002,J600ESPP3C2,P3 SX CORT SPR 60/SURTI/TU,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P3 SX CORT SPR 600EC2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00060,Paris El Roble,PARIS,Local,Activo,NO CLASIFICADO,1,2768,5990
2026-03-16,601374003,700P3-C5,P3 BOXER SEAMLESS/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER SEAMLESS 700C5-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00088,Paris Parque Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6995,13990
2026-03-16,977515003,J491C1,PANTUFLA OUT J491/SURTI/L,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA OUT J491C1 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00088,Paris Parque Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6004,12990
2026-03-16,792597002,600SPP4-C2,P4 SX CORT SPRT 6/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CONVERTIDORES,CONVERTIDORES,P4 SX CORT SPRT 600C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,3,11985,23969
2026-03-16,811981003,F208CP3C17,P3 BOXER ALG 208C/NEGRO/M,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C17 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,277861003,L208CP3C2,P3 BOXER COL L208/SURTI/M,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER COL L208P3C2 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-16,254809005,M160P2C1,PETO DESM TOP M16/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,PACK SOSTEN,PETO DESM TOP M160P2C1,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,2,16990,33979
2026-03-16,241927003,M700P3C3,P3 BOXER M700C3 TOP/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOXER M700C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00087,Paris Temuco Centro,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-16,363964005,208ADCP3C22,P3 BOXER 208ADCC2/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER 208ADCC22 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00089,Paris Plaza Vespucio,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-16,272818004,205P4-C3,P4 BOXER ALG 205C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 205C-C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00089,Paris Plaza Vespucio,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-16,439737004,208PKP3-C13,P3 BOXER ALG 208P/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208PK-C12 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00089,Paris Plaza Vespucio,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-16,811889006,J208MP3C2,P3 BOXER MICRF 20/NEGRO/XXL,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICRF 208C2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00089,Paris Plaza Vespucio,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
